title,link,company,location,description_summary
Supervisor de Ventas,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-de-ventas-zona-gba-en-almagro-A21FDCF3D97C484761373E686DCF3405#lc=ListOffers-Score2-18,Deta Net Consulting,"Almagro, Capital Federal",N/A (Not in list view)
camarero/a,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-camareroa-en-san-nicolas-E27B6D8806208D2061373E686DCF3405#lc=ListOffers-Score2-19,PROFILE NET SRL,"San Nicolás, Capital Federal",N/A (Not in list view)
Responsable del Sistema de Gestión de Calidad y Analista de Mejora Continua Free Lance,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-responsable-del-sistema-de-gestion-de-calidad-y-analista-de-mejora-continua-free-lance-en-caballito-5D8F8C4D90E5178F61373E686DCF3405#lc=ListOffers-Score2-0,Abrinco,"Caballito, Capital Federal",N/A (Not in list view)
trainee informatico JR/CABA,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trainee-informatico-jrcaba-presencial-caba-en-parque-patricios-FED3D5EC5F72B1AD61373E686DCF3405#lc=ListOffers-Score2-1,Yel Solutions,"Parque Patricios, Capital Federal",N/A (Not in list view)
Analista Técnico Funcional Oracle SQL Importante Entidad Bancaria Martinez,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-tecnico-funcional-oracle-sql-importante-entidad-bancaria-martinez-importante-entidad-bancaria-martinez-en-san-nicolas-7B8AB1552403BD6F61373E686DCF3405#lc=ListOffers-Score2-2,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Gestor/a de Flota,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gestora-de-flota-en-villa-urquiza-2F0E32B0EBFAD17761373E686DCF3405#lc=ListOffers-Score2-3,HR Net Consulting,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Ref. 20320: Coordinador de Sistema para Empresa de Turismo,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20320-coordinador-de-sistema-para-empresa-de-turismo-hibrido-caba-centro-en-recoleta-D08FA87C39011BFD61373E686DCF3405#lc=ListOffers-Score2-4,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Asistente Administrativo Part Time,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-administrativo-part-time-en-san-nicolas-78F443BF23ECDD4361373E686DCF3405#lc=ListOffers-Score2-5,GDS-Net,"San Nicolás, Capital Federal",N/A (Not in list view)
Líder de desarrollo de software sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-lider-de-desarrollo-de-software-sr-en-san-nicolas-EB72A9E424AEF9BB61373E686DCF3405#lc=ListOffers-Score2-6,BDT Global,"San Nicolás, Capital Federal",N/A (Not in list view)
Técnico electrónico con lic. de conducir zona CABA,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electronico-con-lic-de-conducir-zona-caba-en-constitucion-0F85CBD5A1BED6E061373E686DCF3405#lc=ListOffers-Score2-7,Bayton,"Constitución, Capital Federal",N/A (Not in list view)
484BE Tecnico Electrónico SR / Automatización Industrial Naval / PLC / Scada,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-484be-tecnico-electronico-sr--automatizacion-industrial-naval-plc-scada-caba-buenos-aires-en-belgrano-8D5BC6820F2F222F61373E686DCF3405#lc=ListOffers-Score2-8,Cona Consultores SRL,"Belgrano, Capital Federal",N/A (Not in list view)
Diseñador gráfico UX/UI,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-disenador-grafico-uxui-caballito-en-caballito-79702B0D3639229861373E686DCF3405#lc=ListOffers-Score2-9,OSOLE DESARROLLO DE SOFTWARE SR,"Caballito, Capital Federal",N/A (Not in list view)
Técnico Electrónico,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electronico-con-experiencia-de-instalador-en-palermo-1B81AC2D2124ADA161373E686DCF3405#lc=ListOffers-Score2-10,TxCom,"Palermo, Capital Federal",N/A (Not in list view)
Administrativo de Facturación con Sistema Tango (Ventas) para Empresa Industrial,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-administrativo-de-facturacion-con-sistema-tango-ventas-para-empresa%C2%A0industrial-en-villa-devoto-851F41310D23D5AF61373E686DCF3405#lc=ListOffers-Score2-11,MS Coach Sandoval,"Villa Devoto, Capital Federal",N/A (Not in list view)
Ref:20132 Técnico electrónico,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref20132-tecnico-electronico-zona-mataderos-caba-en-mataderos-2C5F9A05A56F4FC861373E686DCF3405#lc=ListOffers-Score2-12,ADN - Recursos Humanos,"Mataderos, Capital Federal",N/A (Not in list view)
Técnico electrónico,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electronico-en-monserrat-432F258D25841F5561373E686DCF3405#lc=ListOffers-Score2-13,Grupo Gestión,"Monserrat, Capital Federal",N/A (Not in list view)
Administrativo de Facturación con Sistema Tango (Ventas) para Empresa Industrial,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-administrativo-de-facturacion-con-sistema-tango-ventas-para-empresa%C2%A0industrial-en-villa-devoto-973087DC531636B961373E686DCF3405#lc=ListOffers-Score2-14,MS Coach Sandoval,"Villa Devoto, Capital Federal",N/A (Not in list view)
Técnico electrónico,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electronico-en-villa-pueyrredon-31FFBC80A960CF6461373E686DCF3405#lc=ListOffers-Score2-15,SICE SRL,"Villa Pueyrredón, Capital Federal",N/A (Not in list view)
auxiliar informático,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-informatico-informatico-nivel-basico-teletrabajo-en-belgrano-55770477CB559DF961373E686DCF3405#lc=ListOffers-Score2-16,TANCRA Systems S.L.,"Belgrano, Capital Federal",N/A (Not in list view)
Soporte técnico informático,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-soporte-tecnico-informatico-experiencia-minima-3-anos-bilingue-en-villa-luro-1A5C95284E02D58661373E686DCF3405#lc=ListOffers-Score2-17,Informatizar,"Villa Luro, Capital Federal",N/A (Not in list view)
Tecnico Electronico / Electromecanico,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electronico-electromecanico-atencion-comercial-ventas-en-parque-patricios-419FD8A99878832861373E686DCF3405#lc=ListOffers-Score2-18,EQUITECNICA SA,"Parque Patricios, Capital Federal",N/A (Not in list view)
Soporte tecnico informatico,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-soporte-tecnico-informatico-soporte-tecnico-primer-nivel-en-parque-patricios-A33BEE70CCFB850F61373E686DCF3405#lc=ListOffers-Score2-19,LOPEZ FERNANDO DAMIAN,"Parque Patricios, Capital Federal",N/A (Not in list view)
Administrativo de Facturación con Sistema Tango (Ventas) para Empresa Industrial,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-administrativo-de-facturacion-con-sistema-tango-ventas-para-empresa%C2%A0industrial-en-villa-devoto-EB8E81A4A6F48E5F61373E686DCF3405#lc=ListOffers-Score2-0,MS Coach Sandoval,"Villa Devoto, Capital Federal",N/A (Not in list view)
Soporte Técnico para empresa de soluciones de internet,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-soporte-tecnico-para-empresa-de-soluciones-de-internet-en-cordoba-766DBCE2C59663E061373E686DCF3405#lc=ListOffers-Score0-1,DoctasRH,"Cordoba, Córdoba",N/A (Not in list view)
Ref. 20227: Account Manager (AM) / Gerente de Cuentas rubro Servicios de Software,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20227-account-manager-am-gerente-de-cuentas-rubro-servicios-de-software-remoto-en-argentina-7A56881EC4BED49761373E686DCF3405#lc=ListOffers-Score0-2,ADN - Recursos Humanos,Argentina,N/A (Not in list view)
"Fullstack ( especialista Backend Java 11, react, sql) Ssr,",https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-fullstack-especialista-backend-java-11-react-sql-ssr-remoto-argentina-en-cordoba-2742ED0F2C7700B761373E686DCF3405#lc=ListOffers-Score0-3,FROSSASCO KARINA VIVIANA,"Cordoba, Córdoba",N/A (Not in list view)
"Frontend React js Ssr (JavaScript (ES6+), Redux, Tailwind/SASS.",https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-frontend-react-js-ssr-react-javascript-es6-redux-tailwindsass-exp-construccion-erp-remoto-argentina-en-cordoba-F578396FAF87BC4B61373E686DCF3405#lc=ListOffers-Score0-4,FROSSASCO KARINA VIVIANA,"Cordoba, Córdoba",N/A (Not in list view)
Software Engineer,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-software-engineer-en-estados-unidos-B0F56DC37675900961373E686DCF3405#lc=ListOffers-Score0-5,InAir Studio,Estados Unidos,N/A (Not in list view)
Tecnico en calefaccion,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-en-calefaccion-en-ituzaingo-4F3C5C5324C1A80B61373E686DCF3405#lc=ListOffers-Score0-6,CASMER HVAC SYSTEM,"Ituzaingó, Buenos Aires-GBA",N/A (Not in list view)
Tecnico en aire acondicionado,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-en-aire-acondicionado-jornada-completa-lun-a-vier-en-ituzaingo-BD5DBEF0A285C66161373E686DCF3405#lc=ListOffers-Score0-7,CASMER HVAC SYSTEM,"Ituzaingó, Buenos Aires-GBA",N/A (Not in list view)
tecnico electronico o electromecanico,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electronico-o-electromecanico-en-san-juan-C1F36129439BC8FC61373E686DCF3405#lc=ListOffers-Score0-8,SILSRL ARGENTINA,"San Juan, San Juan",N/A (Not in list view)
